id,gm_time_s,extend_g_time_s
15392,0.0016,0.0014
15393,0.0026,0.0022
15394,0.0039,0.0033
15395,0.0038,0.0033
15396,0.0045,0.004
15397,0.003,0.0026
15398,0.0034,0.0029
15399,0.0046,0.0033
15400,0.0022,0.0019
15401,0.0038,0.0033
15402,0.0033,0.0033
15403,0.0042,0.0037
15404,0.0041,0.0037
15405,0.0041,0.0038
15406,0.0027,0.0024
15407,0.0037,0.0034
15408,0.0017,0.0014
15409,0.0031,0.0027
15410,0.0028,0.0024
15411,0.0026,0.0022
15412,0.0019,0.0017
15413,0.0056,0.0039
15414,0.0045,0.0045
15415,0.002,0.0017
15416,0.0035,0.0029
15417,0.0045,0.0039
15418,0.004,0.0034
15419,0.0031,0.0026
15420,0.003,0.0026
15421,0.003,0.0025
15422,0.0018,0.0015
15423,0.0044,0.0038
15424,0.0055,0.0042
15425,0.003,0.0026
15426,0.0023,0.0019
15427,0.0049,0.0048
15428,0.0018,0.0015
15429,0.0032,0.0027
15430,0.0041,0.0032
15431,0.0028,0.0024
15432,0.0044,0.0037
15433,0.0031,0.0026
15434,0.006,0.005
15435,0.0033,0.0029
15436,0.0026,0.0023
15437,0.0039,0.0027
15438,0.0033,0.003
15439,0.0029,0.0032
15440,0.0022,0.002
15441,0.0025,0.0022
15442,0.0031,0.0028
15443,0.004,0.0035
15444,0.0041,0.0038
15445,0.0038,0.0033
15446,0.0028,0.0024
15447,0.003,0.0026
15448,0.0035,0.003
15449,0.0043,0.0031
15450,0.004,0.0035
15451,0.0052,0.0051
15452,0.0033,0.0266
15453,0.004,0.0035
15454,0.0028,0.0026
15455,0.0026,0.0023
15456,0.0024,0.0021
15457,0.0034,0.0028
15458,0.0022,0.0018
15459,0.0039,0.0035
15460,0.0028,0.0024
15461,0.0022,0.002
15462,0.0039,0.0032
15463,0.0044,0.0031
15464,0.004,0.0035
15465,0.0036,0.0036
15466,0.0027,0.0023
15467,0.004,0.0035
15468,0.0033,0.0027
15469,0.0043,0.0036
15470,0.0032,0.0025
15471,0.0034,0.0029
15472,0.0044,0.0037
15473,0.0026,0.0021
15474,0.0064,0.0047
15475,0.0027,0.0022
15476,0.0039,0.0039
15477,0.0035,0.003
15478,0.0035,0.003
15479,0.0032,0.0027
15480,0.0039,0.0034
15481,0.0018,0.0015
15482,0.0042,0.0037
15483,0.0033,0.0029
15484,0.0037,0.0032
15485,0.0017,0.0015
15486,0.0039,0.0033
15487,0.0052,0.0038
15488,0.0023,0.0019
15489,0.0019,0.0016
15490,0.004,0.004
15491,0.0046,0.004
15492,0.0033,0.0029
15493,0.0031,0.0027
15494,0.0022,0.002
15495,0.0026,0.0022
15496,0.0027,0.0023
15497,0.0032,0.0027
15498,0.0024,0.0021
15499,0.0031,0.0026
15500,0.0018,0.0015
15501,0.0058,0.0045
15502,0.0042,0.0042
15503,0.005,0.0043
15504,0.0028,0.0023
15505,0.0036,0.0031
15506,0.0027,0.0022
15507,0.0027,0.0024
15508,0.0029,0.0025
15509,0.0027,0.0023
15510,0.0019,0.0016
15511,0.0041,0.0034
15512,0.0043,0.0037
15513,0.0017,0.0015
15514,0.0034,0.0024
15515,0.0022,0.0018
15516,0.0021,0.0025
15517,0.0034,0.003
15518,0.0039,0.0034
15519,0.0022,0.0018
15520,0.0039,0.0033
15521,0.0054,0.0046
15522,0.0029,0.0025
15523,0.0043,0.0038
15524,0.0045,0.0038
15525,0.0025,0.0021
15526,0.0039,0.0027
15527,0.0017,0.0015
15528,0.0036,0.0037
15529,0.0035,0.003
15530,0.0049,0.0043
15531,0.0051,0.0043
15532,0.0039,0.0032
15533,0.0032,0.0028
15534,0.0036,0.0031
15535,0.0033,0.0028
15536,0.0032,0.0027
15537,0.0043,0.0037
15538,0.0046,0.0033
15539,0.0021,0.0026
15540,0.0029,0.0026
15541,0.0039,0.0035
15542,0.0033,0.0029
15543,0.0026,0.0022
15544,0.0027,0.0025
15545,0.0051,0.0044
15546,0.0038,0.0032
15547,0.0019,0.0016
15548,0.0039,0.0033
15549,0.0027,0.0023
15550,0.003,0.0025
15551,0.0035,0.003
15552,0.0033,0.0028
15553,0.0065,0.0056
15554,0.0033,0.0028
15555,0.0032,0.0028
15556,0.0023,0.002
15557,0.0041,0.0035
15558,0.0035,0.003
15559,0.0021,0.0018
15560,0.0034,0.0029
15561,0.0034,0.0029
15562,0.0031,0.0026
15563,0.0022,0.0018
15564,0.0028,0.0023
15565,0.0285,0.0049
15566,0.0041,0.0035
15567,0.0036,0.0037
15568,0.0026,0.0029
15569,0.0052,0.003
15570,0.0031,0.0025
15571,0.005,0.0042
15572,0.0032,0.0027
15573,0.0026,0.0022
15574,0.0031,0.0027
15575,0.0028,0.0024
15576,0.0041,0.0043
15577,0.002,0.0017
15578,0.0044,0.0032
15579,0.0038,0.0033
15580,0.0028,0.0024
15581,0.0035,0.0031
15582,0.0058,0.0049
15583,0.0018,0.0015
15584,0.0027,0.0023
15585,0.003,0.0026
15586,0.0028,0.0024
15587,0.0021,0.0019
15588,0.0033,0.0029
15589,0.0026,0.0022
15590,0.0041,0.0042
15591,0.0052,0.0041
15592,0.0031,0.0028
15593,0.0025,0.0023
15594,0.0044,0.0039
15595,0.0033,0.0028
15596,0.0031,0.0027
15597,0.0033,0.0029
15598,0.003,0.0025
15599,0.0055,0.0047
15600,0.002,0.0017
15601,0.0036,0.0036
15602,0.0034,0.0029
15603,0.0036,0.0024
15604,0.0024,0.0022
15605,0.003,0.0025
15606,0.0036,0.0031
15607,0.0039,0.0034
15608,0.0023,0.002
15609,0.0017,0.0015
15610,0.0038,0.0035
15611,0.0032,0.0028
15612,0.0023,0.0019
15613,0.003,0.0026
15614,0.0022,0.002
15615,0.0038,0.0039
15616,0.0032,0.0028
15617,0.0036,0.0032
15618,0.0034,0.0024
15619,0.003,0.0026
15620,0.0033,0.0029
15621,0.003,0.0026
15622,0.0037,0.0032
15623,0.002,0.0018
15624,0.0018,0.0015
15625,0.0014,0.0013
15626,0.0042,0.0035
15627,0.0026,0.0021
15628,0.0034,0.0029
15629,0.0022,0.0019
15630,0.0042,0.0042
15631,0.0021,0.0019
15632,0.0035,0.0032
15633,0.0029,0.0019
15634,0.0051,0.0044
15635,0.0028,0.0025
15636,0.0033,0.0028
15637,0.0026,0.0023
15638,0.0029,0.0025
15639,0.0034,0.0029
15640,0.0038,0.0033
15641,0.0038,0.0033
15642,0.0024,0.0022
15643,0.0048,0.005
15644,0.0024,0.0021
15645,0.0022,0.0019
15646,0.005,0.0036
15647,0.0026,0.0022
15648,0.0032,0.0027
15649,0.0018,0.0015
15650,0.0035,0.003
15651,0.0018,0.0016
15652,0.0029,0.0025
15653,0.0028,0.0024
15654,0.0029,0.0025
15655,0.0048,0.0043
15656,0.0017,0.0014
15657,0.0024,0.0028
15658,0.0043,0.0037
15659,0.0044,0.0032
15660,0.0025,0.0021
15661,0.0035,0.003
15662,0.0035,0.003
15663,0.0025,0.0022
15664,0.0026,0.0023
15665,0.0025,0.0022
15666,0.0022,0.0018
15667,0.0038,0.0034
15668,0.003,0.0026
15669,0.0033,0.0029
15670,0.0036,0.0037
15671,0.003,0.0025
15672,0.0019,0.0016
15673,0.0034,0.0028
15674,0.0037,0.0026
15675,0.0042,0.0036
15676,0.0028,0.0025
15677,0.0033,0.0029
15678,0.005,0.0043
15679,0.0045,0.004
15680,0.0017,0.0015
15681,0.0034,0.0029
15682,0.0049,0.0048
15683,0.0033,0.0029
15684,0.0041,0.0035
15685,0.0041,0.0027
15686,0.0025,0.0021
15687,0.0022,0.0019
15688,0.0026,0.0023
15689,0.0027,0.0023
15690,0.0037,0.0034
15691,0.0041,0.0036
15692,0.0043,0.0037
15693,0.0039,0.0033
15694,0.0047,0.0046
15695,0.0031,0.0026
15696,0.0028,0.0024
15697,0.0025,0.0023
15698,0.0051,0.0039
15699,0.0038,0.0033
15700,0.0036,0.0031
15701,0.0052,0.0047
15702,0.0039,0.0034
15703,0.0045,0.0039
15704,0.0049,0.0043
15705,0.0033,0.0034
15706,0.0028,0.0024
15707,0.0038,0.0033
15708,0.0056,0.0041
15709,0.0034,0.0029
15710,0.0021,0.0018
15711,0.0023,0.0019
15712,0.002,0.0018
15713,0.0051,0.0045
15714,0.0028,0.0025
15715,0.0047,0.0041
15716,0.0035,0.003
15717,0.002,0.0017
15718,0.0046,0.0047
15719,0.0048,0.004
15720,0.0024,0.0019
15721,0.0031,0.0017
15722,0.0042,0.0035
15723,0.0028,0.0022
15724,0.0047,0.004
15725,0.0028,0.0024
15726,0.0057,0.0048
15727,0.0039,0.0033
15728,0.0053,0.0046
15729,0.0023,0.0027
15730,0.0035,0.0031
15731,0.0019,0.0016
15732,0.0048,0.0035
15733,0.0024,0.0021
15734,0.0043,0.0038
15735,0.0038,0.0033
15736,0.0048,0.0041
15737,0.0022,0.0019
15738,0.0023,0.0019
15739,0.0072,0.0064
15740,0.0057,0.006
15741,0.0026,0.0023
15742,0.0041,0.0037
15743,0.004,0.0029
15744,0.0018,0.0017
15745,0.0033,0.0029
15746,0.0044,0.0038
15747,0.0046,0.0039
15748,0.0042,0.0038
15749,0.0034,0.003
15750,0.0038,0.0033
15751,0.0042,0.0044
15752,0.0018,0.0015
15753,0.0037,0.0032
15754,0.0016,0.0014
15755,0.0036,0.0032
15756,0.003,0.0019
15757,0.0044,0.0039
15758,0.0042,0.0037
15759,0.0026,0.0023
15760,0.002,0.0017
15761,0.002,0.0018
15762,0.0039,0.0033
15763,0.0043,0.0037
15764,0.0023,0.002
15765,0.0033,0.0035
15766,0.0019,0.0016
15767,0.0027,0.0023
15768,0.0058,0.0051
15769,0.0043,0.003
15770,0.0037,0.0032
15771,0.0015,0.0013
15772,0.0027,0.0024
15773,0.0021,0.0018
15774,0.0033,0.0029
15775,0.0032,0.0027
15776,0.002,0.0017
15777,0.0012,0.001
15778,0.0034,0.0029
15779,0.004,0.0035
15780,0.0024,0.0027
15781,0.0022,0.0019
15782,0.003,0.0025
15783,0.002,0.0017
15784,0.0036,0.0031
15785,0.0038,0.0027
15786,0.002,0.0018
15787,0.0016,0.0014
15788,0.0041,0.0034
15789,0.004,0.0034
15790,0.0033,0.0028
15791,0.0036,0.0031
15792,0.003,0.0025
15793,0.0039,0.0033
15794,0.0018,0.0021
15795,0.0039,0.0032
15796,0.0035,0.0029
15797,0.0022,0.0018
15798,0.0035,0.0031
15799,0.0052,0.0039
15800,0.0024,0.0021
15801,0.0034,0.0031
15802,0.0023,0.0021
15803,0.0044,0.0037
15804,0.0042,0.0037
15805,0.0024,0.002
15806,0.0044,0.0037
15807,0.0039,0.0041
15808,0.0034,0.003
15809,0.0044,0.0037
15810,0.0051,0.0037
15811,0.0032,0.0028
15812,0.0038,0.0033
15813,0.0022,0.002
15814,0.0048,0.004
15815,0.0034,0.0029
15816,0.0038,0.0033
15817,0.0033,0.0028
15818,0.0019,0.0023
15819,0.0041,0.0035
15820,0.0036,0.0031
15821,0.002,0.0016
15822,0.002,0.0018
15823,0.0029,0.0025
15824,0.0046,0.0033
15825,0.002,0.0017
15826,0.0031,0.0027
15827,0.0037,0.0034
15828,0.0027,0.0023
15829,0.0022,0.002
15830,0.0041,0.0036
15831,0.0039,0.0033
15832,0.003,0.0032
15833,0.0019,0.0017
15834,0.002,0.0017
15835,0.0033,0.0029
15836,0.0035,0.003
15837,0.0043,0.003
15838,0.0038,0.0033
15839,0.0032,0.0028
15840,0.0022,0.0019
15841,0.0041,0.0035
15842,0.003,0.0026
15843,0.0038,0.0034
15844,0.0035,0.0029
15845,0.0032,0.0031
15846,0.0022,0.0019
15847,0.0041,0.0034
15848,0.0029,0.0024
15849,0.0019,0.0015
15850,0.0044,0.0033
15851,0.0032,0.0028
15852,0.0031,0.0028
15853,0.0026,0.0023
15854,0.0052,0.0045
15855,0.0021,0.0018
15856,0.0037,0.0032
15857,0.0036,0.0031
15858,0.0029,0.0031
15859,0.0019,0.0016
15860,0.0041,0.0037
15861,0.0026,0.0022
15862,0.0037,0.0033
15863,0.0026,0.0016
15864,0.0032,0.0028
15865,0.0035,0.003
15866,0.0021,0.0017
15867,0.0048,0.004
15868,0.002,0.0017
15869,0.0026,0.0022
15870,0.0036,0.0031
15871,0.0019,0.0016
15872,0.0034,0.0034
15873,0.0028,0.0023
15874,0.0037,0.0032
15875,0.0019,0.0016
15876,0.0043,0.0036
15877,0.0035,0.0022
15878,0.003,0.0026
15879,0.0017,0.0014
15880,0.0019,0.0017
15881,0.0047,0.004
15882,0.0039,0.0033
15883,0.0025,0.0021
15884,0.0038,0.0032
15885,0.0046,0.0039
15886,0.0025,0.0027
15887,0.0017,0.0015
15888,0.0027,0.0022
15889,0.0026,0.0022
15890,0.0033,0.0028
15891,0.005,0.0037
15892,0.0035,0.003
15893,0.0017,0.0014
15894,0.0025,0.0021
15895,0.0026,0.0024
15896,0.0042,0.0037
15897,0.0036,0.0031
15898,0.0043,0.0038
15899,0.0028,0.0024
15900,0.0036,0.0037
15901,0.0029,0.0025
15902,0.0041,0.0037
15903,0.0041,0.0036
15904,0.0049,0.0035
15905,0.0044,0.0038
15906,0.0033,0.0029
15907,0.0029,0.0025
15908,0.0034,0.0029
15909,0.0036,0.0031
15910,0.0029,0.0025
15911,0.0022,0.0026
15912,0.0042,0.0036
15913,0.004,0.0035
15914,0.0037,0.0031
15915,0.0046,0.0039
15916,0.005,0.0039
15917,0.0025,0.0022
15918,0.0042,0.0043
15919,0.004,0.0037
15920,0.0023,0.002
15921,0.0024,0.0022
15922,0.0036,0.0033
15923,0.0023,0.0031
15924,0.0021,0.0019
15925,0.0015,0.0013
15926,0.0039,0.0035
15927,0.0032,0.0028
15928,0.0033,0.0027
15929,0.0036,0.0032
15930,0.0046,0.0034
15931,0.004,0.0035
15932,0.0033,0.0028
15933,0.0028,0.0024
15934,0.0032,0.0027
15935,0.0052,0.0044
15936,0.0041,0.0043
15937,0.0018,0.0015
15938,0.0043,0.0037
15939,0.0038,0.0033
15940,0.0043,0.0038
15941,0.0036,0.0032
15942,0.004,0.0027
15943,0.0035,0.003
15944,0.0047,0.0041
15945,0.0027,0.0022
15946,0.0038,0.0032
15947,0.0026,0.0022
15948,0.0019,0.0024
15949,0.0024,0.0019
15950,0.0028,0.0024
15951,0.0021,0.0018
15952,0.0036,0.0031
15953,0.003,0.0026
15954,0.004,0.0035
15955,0.0026,0.0022
15956,0.0037,0.0025
15957,0.003,0.0026
15958,0.003,0.0026
15959,0.0018,0.0016
15960,0.0055,0.0047
15961,0.0028,0.0024
15962,0.0043,0.0044
15963,0.0025,0.0021
15964,0.0035,0.003
15965,0.0033,0.0028
15966,0.0028,0.0024
15967,0.0027,0.0022
15968,0.0033,0.0029
15969,0.0058,0.0043
15970,0.0032,0.0027
15971,0.0034,0.0028
15972,0.0042,0.0037
15973,0.0029,0.0025
15974,0.0035,0.0037
15975,0.0031,0.0026
15976,0.007,0.0061
15977,0.003,0.0027
15978,0.0037,0.0033
15979,0.0043,0.0028
15980,0.0022,0.002
15981,0.0038,0.0033
15982,0.0024,0.0021
15983,0.0026,0.0023
15984,0.0018,0.0015
15985,0.0026,0.0022
15986,0.002,0.0018
15987,0.003,0.0025
15988,0.0033,0.0036
15989,0.0025,0.0021
15990,0.0033,0.0029
15991,0.0031,0.0026
15992,0.0025,0.0022
15993,0.0045,0.0038
15994,0.0045,0.0032
15995,0.0024,0.0021
15996,0.0023,0.0019
15997,0.0036,0.0032
15998,0.0014,0.0012
15999,0.0021,0.0017
16000,0.0025,0.0022
16001,0.0018,0.0014
16002,0.0024,0.0021
16003,0.0014,0.0011
16004,0.0023,0.0026
16005,0.0023,0.002
16006,0.0044,0.0039
16007,0.0041,0.0037
16008,0.0032,0.0028
16009,0.003,0.0025
16010,0.0035,0.003
16011,0.002,0.0017
16012,0.0047,0.0035
16013,0.0023,0.0019
16014,0.0031,0.0026
16015,0.0039,0.0034
16016,0.004,0.0042
16017,0.0027,0.0023
16018,0.0018,0.0016
16019,0.0022,0.0018
16020,0.0031,0.0027
16021,0.0024,0.0021
16022,0.0033,0.0028
16023,0.0039,0.0033
16024,0.0039,0.0033
16025,0.0023,0.0019
16026,0.0053,0.0039
16027,0.0029,0.0025
16028,0.0029,0.0025
16029,0.0024,0.0021
16030,0.0022,0.002
16031,0.0021,0.0024
16032,0.003,0.0026
16033,0.0028,0.0024
16034,0.0051,0.0044
16035,0.0043,0.0037
16036,0.0049,0.0042
16037,0.0018,0.0016
16038,0.0029,0.0025
16039,0.0051,0.0039
16040,0.0034,0.003
16041,0.0027,0.0023
16042,0.0031,0.0026
16043,0.003,0.0033
16044,0.0034,0.003
16045,0.0017,0.0015
16046,0.0026,0.0022
16047,0.0024,0.0021
16048,0.0035,0.003
16049,0.002,0.0018
16050,0.0021,0.0018
16051,0.0022,0.0019
16052,0.0022,0.0019
16053,0.0041,0.0035
16054,0.0046,0.0033
16055,0.0035,0.003
16056,0.0049,0.0043
16057,0.0023,0.0019
16058,0.0037,0.0039
16059,0.0036,0.0031
16060,0.0022,0.0019
16061,0.0045,0.0038
16062,0.0045,0.0038
16063,0.0051,0.0044
16064,0.0031,0.0027
16065,0.0039,0.0027
16066,0.004,0.0036
16067,0.0039,0.0035
16068,0.0028,0.0024
16069,0.0042,0.0043
16070,0.0025,0.0022
16071,0.0048,0.0041
16072,0.0027,0.0023
16073,0.0021,0.0018
16074,0.0038,0.0033
16075,0.0041,0.0035
16076,0.0021,0.0018
16077,0.0024,0.002
16078,0.0018,0.0015
16079,0.0031,0.0019
16080,0.0035,0.003
16081,0.0052,0.0046
16082,0.0038,0.0038
16083,0.0031,0.0027
16084,0.0039,0.0033
16085,0.0032,0.0027
16086,0.0034,0.003
16087,0.002,0.0018
16088,0.0033,0.0028
16089,0.0031,0.0026
16090,0.0026,0.0023
16091,0.0026,0.0022
16092,0.0049,0.0035
16093,0.0038,0.0033
16094,0.0034,0.0029
16095,0.0019,0.0016
16096,0.0025,0.0031
16097,0.0033,0.0029
16098,0.0044,0.004
16099,0.0024,0.0021
16100,0.0015,0.0014
16101,0.0026,0.0023
16102,0.0027,0.0022
16103,0.0049,0.0042
16104,0.0029,0.0025
16105,0.0026,0.0024
16106,0.0029,0.0027
16107,0.0039,0.0027
16108,0.0036,0.0031
16109,0.0037,0.0031
16110,0.0026,0.0028
16111,0.0031,0.0026
16112,0.0022,0.0019
16113,0.0017,0.0015
16114,0.0022,0.0019
16115,0.0033,0.0029
16116,0.0029,0.0025
16117,0.0043,0.0036
16118,0.0037,0.003
16119,0.0036,0.0029
16120,0.0052,0.0044
16121,0.0033,0.0019
16122,0.0025,0.0023
16123,0.0029,0.0025
16124,0.004,0.004
16125,0.005,0.0043
16126,0.0016,0.0013
16127,0.002,0.0016
16128,0.005,0.0042
16129,0.0025,0.0022
16130,0.0031,0.0027
16131,0.0034,0.0028
16132,0.0028,0.0024
16133,0.003,0.0026
16134,0.0052,0.0037
16135,0.0036,0.0032
16136,0.0022,0.0018
16137,0.0029,0.0032
16138,0.0033,0.0029
16139,0.0023,0.002
16140,0.0022,0.0019
16141,0.0018,0.0015
16142,0.0029,0.0024
16143,0.0018,0.0015
16144,0.0039,0.0034
16145,0.0038,0.0032
16146,0.0045,0.004
16147,0.0042,0.0037
16148,0.0018,0.0015
16149,0.0021,0.0019
16150,0.0046,0.0034
16151,0.0034,0.0035
16152,0.0024,0.002
16153,0.003,0.0025
16154,0.0018,0.0016
16155,0.0035,0.003
16156,0.0029,0.0025
16157,0.0034,0.0029
16158,0.0027,0.0023
16159,0.0012,0.0011
16160,0.0014,0.0012
16161,0.0036,0.0033
16162,0.0036,0.0032
16163,0.0024,0.002
16164,0.0045,0.0038
16165,0.0028,0.0018
16166,0.0023,0.0026
16167,0.0038,0.0033
16168,0.0037,0.0031
16169,0.0033,0.0027
16170,0.0033,0.0029
16171,0.0053,0.0046
16172,0.0033,0.0028
16173,0.0033,0.0029
16174,0.0058,0.0051
16175,0.0034,0.0029
16176,0.0021,0.0018
16177,0.0042,0.003
16178,0.0275,0.0044
16179,0.0034,0.0029
16180,0.0017,0.0015
16181,0.0029,0.0025
16182,0.0029,0.0025
16183,0.0031,0.0027
16184,0.0026,0.0022
16185,0.0042,0.0037
16186,0.0027,0.0023
16187,0.0025,0.0023
16188,0.0028,0.0026
16189,0.0027,0.0023
16190,0.0044,0.0039
16191,0.0015,0.0013
16192,0.0026,0.003
16193,0.0032,0.0024
16194,0.0051,0.0044
16195,0.0044,0.0039
16196,0.0046,0.0041
16197,0.003,0.0026
16198,0.0031,0.0027
16199,0.0054,0.0048
16200,0.0033,0.0028
16201,0.0023,0.0019
16202,0.0034,0.0029
16203,0.0035,0.0038
16204,0.0047,0.0035
16205,0.0017,0.0014
16206,0.0026,0.0023
16207,0.0024,0.002
16208,0.0036,0.0031
16209,0.0036,0.0032
16210,0.0022,0.0018
16211,0.003,0.0026
16212,0.0025,0.0022
16213,0.0022,0.0019
16214,0.0018,0.0015
16215,0.0036,0.0031
16216,0.0021,0.0019
16217,0.0017,0.0014
16218,0.0034,0.003
16219,0.0054,0.0049
16220,0.0036,0.0032
16221,0.0035,0.0031
16222,0.0037,0.0033
16223,0.0026,0.0023
16224,0.0036,0.0031
16225,0.0026,0.0022
16226,0.0034,0.003
16227,0.0025,0.0022
16228,0.0041,0.0035
16229,0.0037,0.0032
16230,0.0027,0.0023
16231,0.003,0.0032
16232,0.0033,0.0022
16233,0.0051,0.0044
16234,0.0025,0.0022
16235,0.0035,0.0031
16236,0.0024,0.0021
16237,0.0066,0.0059
16238,0.0036,0.0031
16239,0.0027,0.0023
16240,0.004,0.0035
16241,0.004,0.0035
16242,0.0068,0.0061
16243,0.0036,0.0031
16244,0.0038,0.0033
16245,0.0036,0.0033
16246,0.0028,0.0025
16247,0.0038,0.0033
16248,0.004,0.0033
16249,0.0016,0.0013
16250,0.0036,0.0032
16251,0.0033,0.003
16252,0.002,0.0017
16253,0.0016,0.0014
16254,0.0023,0.0019
16255,0.0024,0.0021
16256,0.003,0.0034
16257,0.0037,0.0026
16258,0.0021,0.0018
16259,0.0031,0.0027
16260,0.0025,0.0021
16261,0.0037,0.0031
16262,0.0038,0.0034
16263,0.0021,0.0019
16264,0.0019,0.0016
16265,0.0034,0.003
16266,0.0042,0.0036
16267,0.0029,0.0026
16268,0.0017,0.0015
16269,0.0036,0.0032
16270,0.0028,0.0031
16271,0.0024,0.0021
16272,0.0031,0.0028
16273,0.0037,0.0028
16274,0.002,0.0017
16275,0.005,0.0046
16276,0.0028,0.0026
16277,0.0038,0.0036
16278,0.0026,0.0024
16279,0.0036,0.0033
16280,0.0031,0.0028
16281,0.0017,0.0015
16282,0.005,0.0042
16283,0.0039,0.0038
16284,0.0031,0.0027
16285,0.0054,0.004
16286,0.0041,0.0036
16287,0.0039,0.0034
16288,0.0033,0.0029
16289,0.0044,0.0039
16290,0.0034,0.003
16291,0.0032,0.0028
16292,0.0049,0.0044
16293,0.0023,0.002
16294,0.0019,0.0016
16295,0.0034,0.0039
16296,0.0037,0.0032
16297,0.0047,0.0036
16298,0.0047,0.0042
16299,0.002,0.0018
16300,0.003,0.0026
16301,0.0035,0.0031
16302,0.0035,0.0031
16303,0.0031,0.0027
16304,0.0026,0.0023
16305,0.0046,0.0041
16306,0.0036,0.0037
16307,0.0037,0.0273
16308,0.0021,0.0019
16309,0.0037,0.0025
16310,0.0039,0.0035
16311,0.0027,0.0022
16312,0.0043,0.0038
16313,0.0038,0.0033
16314,0.003,0.0024
16315,0.0052,0.0045
16316,0.0032,0.0028
16317,0.0035,0.003
16318,0.003,0.0026
16319,0.0029,0.0031
16320,0.0023,0.0019
16321,0.0049,0.0035
16322,0.0051,0.0044
16323,0.0037,0.0031
16324,0.0023,0.0018
16325,0.0044,0.0036
16326,0.0024,0.002
16327,0.003,0.0026
16328,0.0039,0.0033
16329,0.0019,0.0016
16330,0.0026,0.0022
16331,0.0035,0.003
16332,0.0046,0.0044
16333,0.0026,0.0022
16334,0.0054,0.0041
16335,0.0039,0.0033
16336,0.0028,0.0023
16337,0.0028,0.0025
16338,0.0046,0.004
16339,0.0035,0.0029
16340,0.0028,0.0023
16341,0.0029,0.0025
16342,0.0018,0.0015
16343,0.0033,0.0029
16344,0.0024,0.002
16345,0.0025,0.0027
16346,0.0049,0.0041
16347,0.0036,0.0026
16348,0.0028,0.0025
16349,0.0048,0.0042
16350,0.004,0.0034
16351,0.0042,0.0038
16352,0.0051,0.0043
16353,0.0023,0.0019
16354,0.0032,0.0028
16355,0.0034,0.0029
16356,0.0026,0.0022
16357,0.0024,0.0027
16358,0.0027,0.0022
16359,0.0051,0.0037
16360,0.0018,0.0015
16361,0.0022,0.0018
16362,0.0014,0.0013
16363,0.0041,0.0037
16364,0.0039,0.0034
16365,0.0031,0.0028
16366,0.0028,0.0025
16367,0.0019,0.0017
16368,0.0041,0.0035
16369,0.004,0.0034
16370,0.0029,0.0025
16371,0.0037,0.0037
16372,0.0053,0.0041
16373,0.0022,0.0019
16374,0.0033,0.0029
16375,0.0028,0.0023
16376,0.003,0.0025
16377,0.0038,0.0033
16378,0.0032,0.0026
16379,0.0034,0.0028
16380,0.0024,0.002
16381,0.0033,0.0028
16382,0.0034,0.0029
16383,0.0035,0.003
16384,0.0056,0.0055
16385,0.0045,0.0034
16386,0.0062,0.0055
16387,0.0031,0.0027
16388,0.0033,0.0028
16389,0.0037,0.0031
16390,0.0028,0.0024
16391,0.0044,0.0036
16392,0.0027,0.0023
16393,0.0028,0.0023
16394,0.0026,0.0023
16395,0.0029,0.0032
16396,0.0031,0.0027
16397,0.0037,0.0025
16398,0.0016,0.0013
16399,0.0015,0.0013
16400,0.002,0.0016
16401,0.0018,0.0016
16402,0.0053,0.0046
16403,0.0031,0.0026
16404,0.0034,0.0029
16405,0.0016,0.0013
16406,0.0045,0.0039
16407,0.0036,0.003
16408,0.0024,0.0021
16409,0.0042,0.0041
16410,0.0029,0.0025
16411,0.0032,0.0027
16412,0.0053,0.0041
16413,0.002,0.0017
16414,0.0039,0.0034
16415,0.0022,0.0019
16416,0.003,0.0025
16417,0.0036,0.003
16418,0.0023,0.0019
16419,0.0043,0.0037
16420,0.0044,0.0038
16421,0.0028,0.0023
16422,0.0038,0.004
16423,0.0041,0.0036
16424,0.003,0.0018
16425,0.0034,0.003
16426,0.0029,0.0026
16427,0.0034,0.003
16428,0.0025,0.0021
16429,0.0047,0.0041
16430,0.0038,0.0032
16431,0.0037,0.0032
16432,0.0033,0.0028
16433,0.0043,0.0043
16434,0.0049,0.0042
16435,0.0047,0.0033
16436,0.0027,0.0024
16437,0.0033,0.003
16438,0.0048,0.0052
16439,0.0024,0.0021
16440,0.002,0.0018
16441,0.002,0.0018
16442,0.0023,0.0021
16443,0.0032,0.0029
16444,0.0028,0.0024
16445,0.003,0.0026
16446,0.0029,0.0024
16447,0.004,0.004
16448,0.0043,0.0039
16449,0.0036,0.0026
16450,0.0037,0.0032
16451,0.0023,0.002
16452,0.0031,0.0027
16453,0.0058,0.005
16454,0.0016,0.0013
16455,0.0024,0.002
16456,0.0027,0.0023
16457,0.0034,0.003
16458,0.003,0.0025
16459,0.002,0.0017
16460,0.0032,0.0032
16461,0.0026,0.0022
16462,0.004,0.0035
16463,0.0053,0.0039
16464,0.0043,0.0036
16465,0.0027,0.0023
16466,0.0024,0.002
16467,0.0033,0.0029
16468,0.0035,0.0031
16469,0.0034,0.0029
16470,0.0025,0.0022
16471,0.0035,0.003
16472,0.0036,0.0032
16473,0.004,0.004
16474,0.006,0.0047
16475,0.0045,0.003
16476,0.0023,0.0019
16477,0.0044,0.0038
16478,0.0033,0.0028
16479,0.0032,0.0027
16480,0.0033,0.0029
16481,0.0026,0.0022
16482,0.0025,0.0021
